accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,-0.1600467,-0.27091873,-0.29642236,1.0,0.0,0.0,0.0,gyroscope,3398779769937
0.0,0.0,0.0,0.0,0.0,0.0,0.27564916,0.5184849,0.46336707,-0.6636882,rotation_vector,3398799728424
0.0,0.0,0.0,-0.13698652,-0.538325,-0.9640981,1.0,0.0,0.0,0.0,gyroscope,3398839553845
-0.22667408,-1.5022411,0.16062114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398839553845
0.0,0.0,0.0,0.0,0.0,0.0,0.2770642,0.52443707,0.46018484,-0.6606294,rotation_vector,3398779769937
0.5034208,-1.8812048,0.58966005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398799728424
0.0,0.0,0.0,-0.16493362,-0.39522982,-0.5093089,1.0,0.0,0.0,0.0,gyroscope,3398799728424
0.87930965,-2.0196195,0.7608553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398779769937
0.13637257,-1.7017226,0.42287296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398819656394
0.0,0.0,0.0,0.0,0.0,0.0,0.26949692,0.5054315,0.46867862,-0.672496,rotation_vector,3398839553845
0.0,0.0,0.0,0.0,0.0,0.0,0.27204373,0.5133352,0.46479073,-0.6681683,rotation_vector,3398819656394
0.0,0.0,0.0,-0.15470162,-0.49174652,-0.7279987,1.0,0.0,0.0,0.0,gyroscope,3398819656394
0.0,0.0,0.0,0.0,0.0,0.0,0.25718445,0.4865227,0.47827706,-0.6843996,rotation_vector,3398879417411
-0.73984814,-1.3085887,-0.08332908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398859474184
0.0,0.0,0.0,0.0,0.0,0.0,0.26320344,0.49759135,0.47194612,-0.6785231,rotation_vector,3398859474184
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,step_detector,3398570327896
0.0,0.0,0.0,-0.19547687,-0.45998153,-3.808592,1.0,0.0,0.0,0.0,gyroscope,3398999198851
0.0,0.0,0.0,0.0,0.0,0.0,0.1883708,0.39775372,0.5393189,-0.717944,rotation_vector,3398979255624
-1.3989716,-1.1918857,-0.14476126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398879417411
0.0,0.0,0.0,-0.15806139,-0.6264423,-1.5456418,1.0,0.0,0.0,0.0,gyroscope,3398879417411
0.0,0.0,0.0,-0.13439035,-0.5691737,-1.2357804,1.0,0.0,0.0,0.0,gyroscope,3398859474184
0.0,0.0,0.0,-0.28252518,-0.6409504,-2.2968533,1.0,0.0,0.0,0.0,gyroscope,3398919372532
-2.6600761,-0.76834106,-0.879948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398919372532
-2.0308409,-0.93845606,-0.4655674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398899383529
0.0,0.0,0.0,0.0,0.0,0.0,0.23790093,0.4584802,0.49497038,-0.69871557,rotation_vector,3398919372532
0.0,0.0,0.0,0.0,0.0,0.0,0.24818912,0.47399148,0.48526043,-0.69156104,rotation_vector,3398899383529
0.0,0.0,0.0,-0.18585575,-0.6733262,-1.890628,1.0,0.0,0.0,0.0,gyroscope,3398899383529
0.0,0.0,0.0,-0.54260105,-0.54305923,-3.1931453,1.0,0.0,0.0,0.0,gyroscope,3398959304766
0.0,0.0,0.0,0.0,0.0,0.0,0.22399306,0.44113207,0.50709677,-0.7057496,rotation_vector,3398939346279
0.0,0.0,0.0,-0.4109596,-0.572228,-2.7521007,1.0,0.0,0.0,0.0,gyroscope,3398939346279
0.0,0.0,0.0,0.0,0.0,0.0,0.20766035,0.4208318,0.5223203,-0.71201074,rotation_vector,3398959304766
-4.715316,0.4729805,-1.1948522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398959304766
-3.6338158,-0.24080086,-1.1090542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,3398939346279
