timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
1565260000000,-51.251747,2.6064234,-2.0068183,0.0,0.0,0.0,0.8216942,-0.30810788,0.23165998,-0.41978773
1565280000000,-53.59118,-18.314873,-6.63034,0.0,0.0,0.0,0.8771117,-0.25456768,0.24390341,-0.32616183
1565300000000,11.455003,-33.838276,-9.593397,-3.4206927,-5.6848645,5.3426275,0.8984996,-0.2924066,0.20067585,-0.25870088
1565320000000,29.202602,-17.880634,-5.307892,7.09917,1.0118983,-4.168239,0.89456767,-0.23401445,0.18669145,-0.3318619
1565340000000,-15.358213,11.3838625,-2.117178,4.7719264,1.7979292,-1.5373951,0.89344364,-0.17999256,0.18685883,-0.3666675
1565360000000,-11.034187,7.58789,-3.8813124,2.923143,-1.2102767,0.04550946,0.9042862,-0.16364771,0.16181912,-0.35958374
1565380000000,2.853823,1.0923245,-1.4016552,1.6074919,-0.1525636,0.53893584,0.9076468,-0.14800283,0.1559699,-0.3604801
1565400000000,5.5563536,-2.9472177,0.08293247,1.1491902,-0.15286903,0.22159137,0.9111756,-0.13927273,0.15203902,-0.356716
1565420000000,-2.4955008,-1.3194866,0.2487154,1.8269452,0.14156802,-0.5129741,0.91052055,-0.12242163,0.14593753,-0.3669709
1565440000000,-0.04153788,1.207494,-0.4031763,1.2318097,-0.14126259,0.053450707,0.9128408,-0.11116627,0.13987914,-0.3671479
1565460000000,0.9488799,0.52656245,-0.51946926,0.25442538,-0.10323623,-0.3126103,0.91196966,-0.110664025,0.13795552,-0.37018004
1565480000000,-0.47108865,0.16861701,-0.40167522,0.03863723,-0.0050396384,-0.3352123,0.91058826,-0.1112727,0.13764766,-0.3734977
1565500000000,-0.40873766,1.4755226,-0.5051336,0.007788532,0.052839845,-0.3036,0.9094876,-0.110999234,0.13776,-0.3762096
1565520000000,-0.01843059,1.8754076,-0.27041245,-0.18952094,0.10781772,-0.2939789,0.908044,-0.11223646,0.13902281,-0.37885585
1565540000000,0.622177,1.3641276,0.0281353,-0.22128594,0.1207986,-0.17898351,0.90728074,-0.11244644,0.13892443,-0.3806542
1565560000000,0.62914103,1.4842224,0.22352028,0.04734206,0.14966199,-0.119729586,0.9078416,-0.104712375,0.13280879,-0.38369352
1565580000000,0.56161135,1.314849,0.39902115,0.0580322,0.11102476,-0.025503624,0.90949357,-0.09224896,0.12077418,-0.3869434
1565600000000,0.5095775,1.2432477,0.4638462,-0.12690726,0.0759,-0.054825157,0.90976655,-0.08814454,0.116471685,-0.3885741
1565620000000,0.12315333,0.9847853,0.5209904,-0.2454151,0.028863383,-0.016340645,0.90942895,-0.09018585,0.117591515,-0.38855866
1565640000000,0.21326423,0.36494374,0.28979778,-0.24724771,-0.03359759,0.063224554,0.9095149,-0.09264455,0.11830009,-0.38756272
1565660000000,0.29909825,0.2849412,-0.24600315,-0.071318515,-0.020616703,0.13148874,0.9100028,-0.09314326,0.118450694,-0.38624954
1565680000000,0.26307964,0.8529848,-0.55878544,0.040011674,0.010231993,0.24327709,0.911002,-0.092225574,0.118566394,-0.3840726
1565700000000,0.3535502,0.22116208,-0.20453453,-0.14660765,-0.015882496,0.3199407,0.9121453,-0.093222275,0.11929303,-0.38088045
1565720000000,0.14636612,-0.99197316,-0.17158699,-0.18295415,-0.0154243475,0.31444287,0.91316545,-0.09517377,0.12026366,-0.37763417
1565740000000,0.13060558,-1.1441619,-0.32483292,0.047800206,-0.0009162979,0.3013093,0.91414565,-0.10076757,0.12207617,-0.3732039
1565760000000,0.32079136,-0.5174117,-0.23778057,0.18753563,0.031001411,0.26374108,0.9152973,-0.09844592,0.12183527,-0.37107313
1565780000000,0.12494159,-0.40730667,-0.002465248,0.0795652,0.039095376,0.22892176,0.91616666,-0.09721211,0.12213467,-0.36915007
1565800000000,0.15575397,-0.5316405,0.025097847,-0.057421334,0.0012217305,0.18295415,0.91676086,-0.09773437,0.12258148,-0.36738455
1565820000000,0.118754625,-0.36157346,-0.024403572,-0.03176499,-0.007330383,0.12507465,0.9171713,-0.09795266,0.122739114,-0.3662475
1565840000000,0.09431994,-0.17634845,-0.11888981,-0.061850104,-0.020158553,0.12003502,0.9175745,-0.09837409,0.1228805,-0.36507517
1565860000000,0.17747438,-0.43433237,-0.041740417,-0.1994475,-0.05299256,0.0842994,0.9177485,-0.10039463,0.12319687,-0.3639796
1565880000000,0.24498093,-0.7626636,-0.025606155,-0.27412578,-0.053297993,0.02031127,0.91758484,-0.10325651,0.123747945,-0.36340418
1565900000000,0.27764952,-0.81968665,0.13082409,-0.301462,-0.06704246,-0.058490347,0.91710556,-0.10656621,0.12419175,-0.36350715
1565920000000,0.2670039,-0.69317985,0.012848854,-0.37827832,-0.05787948,-0.1908954,0.91606003,-0.11042272,0.124824464,-0.3647737
1565940000000,0.3207258,-0.6473868,-0.14605331,-0.52641314,-0.07376198,-0.37491855,0.91414815,-0.11617375,0.12566036,-0.3674866
1565960000000,0.3901019,-0.7996681,-0.20862961,-0.6603453,-0.09025534,-0.6889033,0.91084886,-0.123904034,0.12641202,-0.37285691
1565980000000,0.43364036,-0.446419,-0.6178074,-0.81061816,-0.047800206,-1.1307116,0.9055178,-0.13296393,0.12757462,-0.38220796
1566000000000,-0.16942918,-0.19968414,-0.92487144,-1.157437,0.0018325958,-1.7521143,0.8969415,-0.14568034,0.12969576,-0.39680254
1566020000000,-1.6196597,-0.33441567,-1.310812,-1.645671,-0.055588737,-2.410627,0.8844627,-0.16397674,0.13265973,-0.41621968
1566040000000,-2.824293,-0.7620559,-1.8541765,-2.0312796,-0.11988231,-2.9923234,0.86795753,-0.1864862,0.1373185,-0.43933633
1566060000000,-3.3485308,-1.5316625,-2.607544,-2.199573,-0.06169739,-3.573867,0.8452083,-0.21330132,0.16032733,-0.4630558
1566080000000,-4.4427447,-3.1187062,-2.1277866,-2.2333233,0.06856962,-4.060574,0.8203182,-0.23839006,0.16261543,-0.49376574
1566100000000,-5.514693,-4.214855,-1.4137516,-1.8596265,0.22907446,-4.318359,0.79322565,-0.25909346,0.16331127,-0.5263013
