timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
2496180000000,0.0748024,0.0570879,0.015979681,0.0,0.0,0.0,0.7029382,-0.21480067,0.6728168,-0.08400145
2496200000000,0.05026436,0.045037746,0.002264468,0.0,0.0,0.0,0.70297694,-0.21474493,0.67278886,-0.08404348
2496220000000,0.056372643,0.07329512,-0.01704534,0.0,0.0,0.0,0.70302474,-0.21470399,0.67274916,-0.084065534
2496240000000,0.056171417,0.05535078,-0.028253315,0.004428773,-0.0076358155,0.00076358154,0.70308894,-0.21469739,0.67268664,-0.08404565
2496260000000,0.027069092,0.022621632,-0.009477038,-0.0009162979,-0.008399397,0.00076358154,0.70313686,-0.21470399,0.67263883,-0.084010646
2496280000000,0.016901016,0.018110752,0.0029344754,0.00045814895,-0.0056505036,0.001985312,0.7031685,-0.2146594,0.6726208,-0.08400421
2496300000000,0.02038765,0.008481026,0.010482824,0.00580322,-0.0010690142,0.004276057,0.703182,-0.21457054,0.672633,-0.08402133
2496320000000,0.0319376,0.028837204,-0.012667183,0.007788532,0.0030543262,0.0035124752,1.0,0.0,0.0,0.0
2496340000000,0.050626755,0.021541119,0.03367427,0.0009162979,0.0018325958,0.0,0.7031625,-0.2145475,0.6726581,-0.08404235
2496360000000,0.06980801,0.00395298,0.06468652,-0.0070249503,-0.004886922,-0.005497787,0.7031912,-0.2146191,0.6726071,-0.08402624
2496380000000,0.09009552,0.03483677,0.036352243,-0.008857546,0.0016798794,-0.0071776668,1.0,0.0,0.0,0.0
2496400000000,0.044644356,0.025408268,0.02627986,0.0,0.0,0.0,0.7031431,-0.21484135,0.6725905,-0.0839943
2496420000000,0.022658348,0.042591095,0.046150114,0.0027488936,-0.00045814895,0.0030543262,0.7031493,-0.21485637,0.6725821,-0.08397134
2496440000000,0.0,0.0,0.0,0.010231993,0.00076358154,0.005497787,0.7031788,-0.2147673,0.6725778,-0.083986826
