timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
1662220000000,-3.6273584,-0.65118456,-6.2784586,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1662260000000,-3.2652187,-0.92666405,-7.969088,-1.9992093,2.3335052,-1.0245737,0.8032277,-0.03102541,-0.18397915,-0.5656982
1662280000000,0.0,0.0,0.0,0.0,0.0,0.0,0.8015009,-0.04577963,-0.14076684,-0.57938343
1662300000000,-4.2879963,-0.25679672,-7.7671766,-4.094935,2.4868324,-0.48579058,1.0,0.0,0.0,0.0
1662320000000,-3.0721066,0.22387126,-7.927957,-4.4713807,2.2739458,0.2264783,1.0,0.0,0.0,0.0
1662340000000,-2.7936482,-0.3058685,-5.061884,-5.456554,2.212554,0.91339624,0.80448526,-0.1285128,0.005451403,-0.5798778
1662360000000,-3.6945987,-3.086435,-3.761817,-6.1498857,2.2409592,1.8145752,0.80836785,-0.16411261,0.06137576,-0.5619977
1662380000000,-3.5044737,-4.884678,-4.521197,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1662400000000,-4.1055307,-5.011476,-3.4981008,-5.6350794,2.1777346,3.4623842,0.81719023,-0.22703993,0.17142498,-0.5012648
1662420000000,-5.896697,-5.0135503,-0.93147373,0.0,0.0,0.0,0.81880385,-0.26441926,0.22264259,-0.4583372
1662440000000,-5.735173,-6.144859,-0.9146886,-5.7877955,1.0300715,4.9652653,0.8270142,-0.28746778,0.26850832,-0.40163794
1662460000000,-4.6962004,-6.2973914,-3.5316772,-4.4457245,1.3100005,6.115219,0.83232325,-0.2964479,0.31837875,-0.34349915
1662480000000,-5.753546,-4.7550364,-5.041925,-5.0756793,2.5276077,6.175695,0.81929505,-0.31901824,0.38413236,-0.28182495
1662500000000,-14.601473,-6.0052323,-1.5094652,-8.333881,3.3206635,5.6129355,0.78754294,-0.3670203,0.44951168,-0.20739178
1662520000000,-17.524097,-11.239774,1.8151016,-9.587988,1.1571314,5.936541,0.76525986,-0.4058463,0.4865358,-0.11379469
1662540000000,-11.871067,-12.850458,4.534733,-6.9215612,-0.7125743,6.8099256,0.755453,-0.40853274,0.5110102,-0.035500623
1662560000000,-9.91643,-7.8946557,1.3388815,-3.0764701,-0.45616361,6.271448,0.7506119,-0.38729438,0.53509736,0.015991231
1662580000000,-12.577527,-6.2027073,-1.4158666,-0.6908886,0.6554584,6.000071,0.74172896,-0.35594323,0.56553024,0.05760415
1662600000000,-13.354288,-8.675096,1.4886218,-0.12110403,0.8723156,5.9217277,0.7354117,-0.32362935,0.5870124,0.09924805
1662620000000,0.0,0.0,0.0,0.02321288,-0.4436409,5.4748797,1.0,0.0,0.0,0.0
1662640000000,0.0,0.0,0.0,0.0,0.0,0.0,0.73208183,-0.2534312,0.6124145,0.15740892
