timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
1571460000000,0.0,0.0,0.0,1.2357804,-0.013591751,4.660902,1.0,0.0,0.0,0.0
1571500000000,-7.310062,-4.624947,0.46327114,2.8501446,0.43600506,4.3876925,1.0,0.0,0.0,0.0
1571520000000,-7.927558,-3.0775795,0.964241,3.2201762,0.2996294,4.4661884,0.80301553,-0.35137704,0.20537208,-0.43534172
1571540000000,-6.2942734,-2.4778929,-0.25601578,2.9425378,-0.29764408,3.9342775,0.82990116,-0.32081515,0.20366181,-0.4084896
1571560000000,-4.3488984,-2.2117815,-2.1642327,3.0074422,-0.75609845,3.278972,0.8534197,-0.29251817,0.19508596,-0.38477173
1571580000000,-2.9049892,-0.061539173,-3.2104173,2.9872837,-0.8698721,3.0094275,0.8736884,-0.2635854,0.18501765,-0.36463648
1571600000000,0.0,0.0,0.0,0.0,0.0,0.0,0.89045656,-0.24402048,0.17836283,-0.34018824
1571620000000,-2.551536,1.500164,-1.2798738,-0.040927973,-0.9411906,2.512336,0.8998507,-0.24389918,0.176706,-0.3155263
1571640000000,-1.9601097,-2.6274953,-1.2461948,-1.2024882,-1.2227995,1.8761199,0.90407234,-0.25717813,0.17445023,-0.29339352
1571660000000,0.36698365,-5.0813146,-1.9319553,-0.114689946,-0.98929626,1.1464413,0.9081286,-0.25940755,0.16890413,-0.2819246
1571680000000,1.0091496,-2.4366117,-1.7104979,1.3716979,-0.29856038,0.54244834,0.91158587,-0.2524142,0.16370176,-0.28017873
1571700000000,0.13601887,0.37873316,-2.0147567,1.6146696,0.02977968,0.04520403,0.91397136,-0.23529996,0.16104564,-0.28871214
1571720000000,-0.4700246,1.5142698,-1.7483907,0.5729916,-0.042455133,-0.23945917,0.9144558,-0.23103407,0.15856816,-0.29197618
1571740000000,-0.26648164,0.5972743,-1.2294588,-0.23671028,-0.103847094,-0.32162055,0.9128198,-0.23486075,0.15778963,-0.2944537
1571760000000,-0.040592313,0.008723736,-0.8738527,-0.30100384,-0.039095376,-0.36300668,0.9109728,-0.23878218,0.15757497,-0.29712272
1571780000000,-0.20811832,0.3622036,-0.84526014,-0.031306844,0.0888809,-0.42271876,0.9093489,-0.23912758,0.15762559,-0.30175602
1571800000000,-0.4470135,0.9089761,-0.72372913,0.0852157,0.16065755,-0.47021353,0.9078871,-0.23842612,0.15770341,-0.30663294
1571820000000,-0.22476327,0.90642595,-0.61200047,-0.06963864,0.18875736,-0.5021312,0.9057053,-0.23912033,0.15858679,-0.3120414
1571840000000,0.25978076,0.71148825,-0.5315285,-0.26083946,0.2415972,-0.6556111,0.9026071,-0.24189192,0.16006562,-0.31806868
1571900000000,-1.6680446,-2.5495067,-0.02443695,-1.3388638,0.5729916,-2.8354838,0.87203693,-0.27163658,0.16739486,-0.3711392
1571920000000,-3.9384432,-2.9926982,-0.56020737,-1.5144876,0.6737844,-3.6480873,0.8522473,-0.28861415,0.16893445,-0.40229058
1571940000000,-5.670119,-2.9898977,-1.5465732,-1.3315336,0.7530441,-4.218788,0.82751185,-0.3029836,0.1696126,-0.44119924
1571960000000,-6.6899242,-2.7051115,-1.7200718,-1.6012305,0.626595,-4.596303,0.8001917,-0.3207515,0.16774502,-0.478198
1571980000000,-6.734771,-3.0333467,-0.8409753,-1.9617938,0.3585779,-4.779715,0.7690538,-0.34270737,0.16478284,-0.51376504
1572000000000,-5.816013,-3.3376508,-1.2200556,-2.0222695,0.19761491,-4.881577,0.7356565,-0.36505523,0.15978357,-0.54773486
1572020000000,-5.1666884,-3.0436,-1.7419453,-1.8150333,0.16997325,-4.9490776,0.7006902,-0.38476476,0.1529115,-0.58104
