timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
1758140000000,0.11559868,0.16030073,-2.5408108,2.784629,0.3268129,0.8888089,1.0,0.0,0.0,0.0
1758160000000,0.0,0.0,0.0,2.9796479,0.3135266,0.9624182,0.015859187,0.76472473,0.28412998,-0.57811314
1758180000000,0.0160532,1.5480503,-3.5844278,3.3292155,0.37522396,1.057255,0.0030833213,-0.7696079,-0.258018,0.5840557
1758200000000,0.4110117,1.6288759,-4.310252,3.6462545,0.6247624,1.0111347,0.025207058,-0.77454066,-0.22920348,0.5889967
1758220000000,0.048279762,1.570009,-4.672261,3.8108828,0.75777835,0.91996306,0.050489597,-0.7796687,-0.1991413,0.59153223
1758240000000,-0.12959099,4.3465014,-4.633478,3.598607,0.7512115,0.9558514,0.076023676,-0.78347343,-0.16905399,0.59313625
1758260000000,-0.634593,6.631547,-5.8324375,2.7594311,0.83016586,0.82909685,0.096684694,-0.7868866,-0.14219256,0.59265757
1758280000000,-0.75594044,6.08541,-5.0373116,0.0,0.0,0.0,0.11238421,-0.79040104,-0.12087697,0.58993626
1758300000000,-0.48804665,4.0517564,-3.1661732,3.878078,1.1033753,0.88239485,0.13270181,-0.79322237,-0.09574261,0.5865339
1758320000000,0.0,0.0,0.0,5.9186735,1.2716687,1.1612549,0.166891,-0.7937908,-0.05678475,0.5820817
1758340000000,-1.210309,5.981802,-3.080266,0.0,0.0,0.0,0.2135906,-0.7890204,-0.0051877275,0.57601994
1758380000000,-0.79139805,7.3245664,-2.9380798,7.0448036,1.5777122,1.2464706,0.30439755,-0.7702867,0.09628197,0.55202407
1758400000000,0.5359688,5.9978876,-1.7018831,8.815854,1.7075211,1.53205,0.33658376,-0.7539599,0.16800255,0.5385452
1758420000000,1.0594616,4.298154,-1.34681,11.854451,1.8735237,1.8165605,0.39808297,-0.72290003,0.23869309,0.51183105
1758440000000,0.8294611,1.9095699,-3.3333597,14.813482,1.8590157,1.88849,0.47146615,-0.6711006,0.33231232,0.46573836
1758460000000,-0.10043526,1.332432,-6.3748345,16.264746,1.675298,1.6649132,0.55605,-0.59145194,0.42026082,0.40543056
1758480000000,0.0,0.0,0.0,15.520253,1.2579242,1.4908166,0.63217854,-0.49278036,0.49774152,0.33131725
1758500000000,-1.1102085,5.3909907,-14.595499,12.55435,0.95386606,1.3674219,1.0,0.0,0.0,0.0
1758520000000,0.29384232,6.1939597,-12.006916,8.902597,1.3083206,0.83184576,0.7155456,-0.31304678,0.5909594,0.20189922
1758540000000,0.12612438,4.450693,-9.440681,6.3493333,1.7935003,0.23289238,0.7270409,-0.25459352,0.620071,0.14867975
1758560000000,-0.7839985,1.9674143,-9.164122,5.188995,1.6059648,0.055283304,0.72803104,-0.2175307,0.64063054,0.110651486
1758580000000,-0.9462004,0.42521918,-5.8257957,5.5025215,1.1539245,0.17165314,0.7300231,-0.1730981,0.65778255,0.0665243
1758600000000,0.18658829,-1.2689419,-2.8617256,7.523569,1.0346531,0.021227567,0.7294914,-0.12815478,0.67149776,0.022568699
1758620000000,1.5001488,-1.1671398,-4.610668,8.696125,1.1672108,-0.051465396,0.72142446,-0.059877086,0.6882006,-0.04838856
1758640000000,0.0,0.0,0.0,7.985383,1.2599095,0.023060163,0.69144964,0.0076283095,0.71597046,-0.0960493
1758660000000,0.43914127,2.2639937,-3.083181,7.030601,1.1656836,0.05009095,0.67412585,0.071013555,0.7195023,-0.15108858
1758680000000,-0.5521021,-0.36972594,-1.3302234,7.354512,1.0221303,0.13362677,1.0,0.0,0.0,0.0
1758700000000,-1.0246868,-1.7100879,-1.2901676,8.635344,0.88499105,0.31688634,0.63891405,0.18247782,0.7003186,-0.26085362
1758740000000,-1.6014929,0.3813182,-2.2260358,9.554391,0.45921794,0.5170974,0.5819921,0.31498188,0.6434047,-0.3848402
1758760000000,-1.9310999,-0.096551895,-2.2778409,0.0,0.0,0.0,0.5492751,0.3734583,0.6036648,-0.44092467
1758780000000,0.0,0.0,0.0,9.039125,0.3098614,0.43264532,0.508057,0.43135953,0.5559634,-0.49670097
1758800000000,-2.1765633,3.0986094,-0.38976142,8.417723,0.049021937,0.5374087,0.47058508,0.47690198,0.51051784,-0.5389674
1758820000000,-1.6709623,2.1526446,-0.11451552,8.269283,0.22220223,0.4578435,1.0,0.0,0.0,0.0
1758840000000,0.011281967,0.797536,-1.5860974,8.04479,0.4083634,0.45998153,0.38650495,0.5638265,0.4124876,-0.6021359
1758860000000,1.1661596,0.4655553,-2.3195524,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1758880000000,1.8271203,1.1197263,-1.5879036,6.361245,0.41783184,0.75915277,0.30166373,0.6255632,0.31380332,-0.64745444
1758900000000,0.7755194,1.3786561,-0.54871917,5.3172765,0.20433442,0.7652614,1.0,0.0,0.0,0.0
1758920000000,0.0,0.0,0.0,5.138904,-0.0664316,0.7867944,0.24246278,0.66110915,0.23468922,-0.67012507
1758940000000,0.0,0.0,0.0,0.0,0.0,0.0,0.21106827,0.6750458,0.19249412,-0.6802276
1758960000000,-0.6771383,-0.18450469,-0.73810947,5.0101643,0.3481932,0.44959682,0.17351295,0.68975043,0.1495103,-0.68686557
1758980000000,0.0,0.0,0.0,2.814867,-0.09483683,0.28038713,0.14924929,0.69792897,0.12070567,-0.6899638
1759000000000,-0.22342968,1.3557407,-1.3032422,2.0697641,-0.31566462,0.183565,1.0,0.0,0.0,0.0
1759020000000,0.26264286,0.638389,-1.1223927,2.308918,-0.15867224,0.23548855,1.0,0.0,0.0,0.0
1759040000000,0.18190765,0.9322058,-1.1693794,1.7510452,-0.09208794,0.32436943,0.11563122,0.7150665,0.067190625,-0.6861449
1759080000000,0.0,0.0,0.0,0.20525073,-0.27947086,0.3284928,1.0,0.0,0.0,0.0
1759120000000,0.0,0.0,0.0,0.0,0.0,0.0,0.106417015,0.7193152,0.039389078,-0.6853536
1759140000000,0.0,0.0,0.0,0.0,0.0,0.0,0.103407055,0.7217843,0.03289864,-0.68355846
1759160000000,0.0,0.0,0.0,0.106137834,-0.21197024,0.19700404,1.0,0.0,0.0,0.0
1759260000000,0.36112976,-0.23680311,-0.28722724,0.0,0.0,0.0,1.0,0.0,0.0,0.0
