timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
1638380000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1638880000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1638900000000,-23.226831,-3.3880796,-10.089983,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1638920000000,0.0,0.0,0.0,5.463426,-5.129283,-9.283472,0.7782065,-0.34779057,0.33833906,-0.3987018
1638940000000,-16.134542,5.737293,-18.301834,7.050912,-4.4414487,-8.949176,0.77084196,-0.34429404,0.24551906,-0.47642908
1638960000000,0.0,0.0,0.0,8.326246,-3.9159517,-7.9617124,1.0,0.0,0.0,0.0
1638980000000,-10.044227,5.255125,-24.1823,8.596859,-3.6253326,-5.8336105,0.7418666,-0.24185887,-0.04095658,-0.6240681
1639000000000,-7.4315825,3.2349865,-23.750399,8.004473,-3.1317534,-3.977191,0.73266673,-0.20241387,-0.11370143,-0.6397656
1639020000000,-6.673557,0.88987386,-20.26779,6.934848,-2.2699752,-2.809522,0.7277168,-0.16403918,-0.17201647,-0.6433738
1639040000000,0.0,0.0,0.0,6.2462497,-1.562746,-1.7486018,0.71521354,-0.13504145,-0.25738573,-0.6355988
1639060000000,-6.2194743,-0.1040231,-15.849454,0.0,0.0,0.0,0.71638614,-0.10582235,-0.29570115,-0.6230196
1639080000000,-6.3934183,-0.80086386,-13.607803,4.3962445,-0.8081747,0.14492778,0.7212986,-0.08455617,-0.32239246,-0.6071587
1639100000000,-7.9337296,-1.1204414,-12.268991,3.1957414,-0.45433104,0.7452556,0.7282754,-0.0709043,-0.3392985,-0.5911548
1639120000000,-8.800513,-0.9523381,-11.079741,2.1956024,-0.23945917,1.1357512,0.73628825,-0.06399632,-0.34990817,-0.57562876
1639140000000,-7.9726305,-1.0733382,-9.5845375,1.3810136,-0.25793785,1.3703234,0.7440339,-0.06349507,-0.35665703,-0.5614069
1639160000000,-7.0392303,-1.427965,-8.196085,0.7144069,-0.26374108,1.4648548,0.751429,-0.06650215,-0.35989702,-0.54900455
1639180000000,-6.6228337,-1.7771552,-6.623844,0.39568797,-0.22907446,1.2863295,0.75648284,-0.06848105,-0.36316255,-0.5395897
1639200000000,-5.9844394,-1.3595539,-5.9375324,0.5925393,-0.32345316,0.75579304,0.75799096,-0.0660768,-0.36960202,-0.53336483
1639220000000,-5.2007513,0.08761883,-6.255091,0.817185,-0.34040466,0.20143281,0.75673807,-0.061419886,-0.37616012,-0.53111064
1639240000000,-4.551919,1.208467,-6.6984596,0.45677447,-0.24358252,-0.31337386,0.75305915,-0.059703365,-0.37795156,-0.53524774
1639260000000,-4.083483,1.6309538,-7.0133567,-0.48075095,-0.0364992,-0.66782844,0.7486219,-0.06398521,-0.37195376,-0.5450886
1639280000000,-4.3551483,1.2139878,-7.1460433,-1.457219,0.2866485,-0.7626653,0.7445065,-0.07277795,-0.35852343,-0.5584572
1639300000000,-5.6160336,1.4294485,-7.9056053,-2.261576,0.54534996,-0.85139346,0.7390204,-0.08601476,-0.3395962,-0.5754344
1639320000000,-6.6578894,2.650777,-8.8264885,-3.136335,0.572228,-1.0001391,0.73131907,-0.106409825,-0.31506133,-0.595471
1639340000000,-6.0558333,2.143662,-9.102604,-4.2126794,0.5225952,-0.8339838,0.7230643,-0.13640334,-0.2833578,-0.61504525
1639360000000,-5.0487623,0.26221207,-8.191202,-5.2057934,0.48563787,-0.41065416,0.7132343,-0.17304565,-0.2448306,-0.63356924
1639380000000,-4.2087564,-0.86665726,-5.4231825,-5.4195967,0.6577492,0.13316862,0.7088885,-0.20559947,-0.20544559,-0.6426493
1639400000000,-1.7531307,-0.7985221,-2.1373897,-4.338365,0.8678868,1.0086912,0.71151286,-0.22681479,-0.17204937,-0.6424201
1639420000000,0.011693478,0.334414,-0.50681496,-2.5770876,1.2310462,2.1833851,0.7276317,-0.23436323,-0.14351161,-0.62851447
1639440000000,-1.0478017,0.78423595,0.10535431,-1.5424347,1.6914859,3.169627,0.7469666,-0.23742503,-0.11178932,-0.6108793
1639460000000,-2.7424212,-1.1702449,3.9637022,-1.5050193,1.986381,3.9498546,0.7705619,-0.24210118,-0.075531006,-0.58473635
1639480000000,-1.0826035,-1.5844994,7.898615,-1.9758437,2.0934353,4.462065,0.79001105,-0.24940297,-0.032193806,-0.55914605
1639500000000,-0.6578922,-2.2828727,10.801552,-2.6100745,2.586098,4.699081,0.8080697,-0.25968102,0.017935237,-0.5284575
1639520000000,-3.3819773,-9.413777,11.38439,-3.3534975,2.2267566,4.4894013,0.8160865,-0.27782893,0.061232712,-0.5030551
1639540000000,-1.8128031,-13.592438,11.912434,-3.09052,1.2643384,3.4437528,0.8226112,-0.28966922,0.09050908,-0.4808439
1639560000000,0.76310503,-10.533898,11.583593,-1.4537066,1.3698653,2.6088529,0.82776916,-0.28348756,0.11317493,-0.47077018
1639580000000,2.0499384,-5.4630284,9.774794,-0.023518313,1.4946345,2.1061106,0.83542544,-0.2718009,0.12899739,-0.45994392
1639600000000,2.5785606,-2.379808,7.8168335,0.050701816,1.3738359,1.5862644,0.83606607,-0.265236,0.14524071,-0.4577646
1639620000000,2.5932693,-0.894794,6.590216,-0.4859433,1.1597277,0.93324935,0.8354176,-0.26545054,0.15861034,-0.45437467
1639640000000,2.1274958,-0.22269678,6.205892,-0.68279463,0.9236283,0.47739118,0.83157766,-0.26539132,0.16997825,-0.4573331
1639660000000,1.8632344,0.27282858,5.094508,-0.3622431,0.65469486,0.31031954,0.83163935,-0.26339978,0.17534022,-0.4563466
1639680000000,1.7839456,0.9596319,3.5621362,0.0926988,0.42562035,0.25457808,0.83044195,-0.25810748,0.17836416,-0.46036172
1639700000000,1.5247521,1.8818588,1.9752846,0.34345898,0.21853705,0.19914207,0.8321994,-0.25370163,0.17722335,-0.46007782
1639720000000,0.0,0.0,0.0,0.269697,0.060628377,0.20998493,1.0,0.0,0.0,0.0
1639760000000,0.0,0.0,0.0,-0.5823073,-0.07192938,0.28053987,1.0,0.0,0.0,0.0
