timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
1707900000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1708380000000,-1.6510925,-1.8385625,-3.6412625,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1708400000000,0.0,0.0,0.0,7.5635805,-0.66859204,-0.12492194,1.0,0.0,0.0,0.0
1708420000000,-0.0015363693,-1.8028368,-2.282907,7.10589,-0.75319684,-0.086437434,0.57891613,0.49522662,0.4471257,-0.4687061
1708440000000,0.27593422,-1.3311135,-2.4621396,6.747923,-0.7637343,-0.12339478,0.5443805,0.5287584,0.41752705,-0.49973568
1708460000000,-0.23824692,-0.79170644,-2.3600879,6.148817,-0.7787005,-0.08781188,0.5107783,0.55852574,0.38591918,-0.5274665
1708480000000,-0.8974714,0.113313794,-2.802727,5.475338,-0.74097955,-0.0025961774,0.48401222,0.5810773,0.35397786,-0.5502555
1708500000000,-1.5560579,-0.023349881,-2.3223298,4.864778,-0.6247624,0.15317446,0.46026704,0.5997443,0.324782,-0.5683112
1708520000000,-1.802041,-0.23022413,-1.7926311,4.065003,-0.55955255,0.15882497,0.44093907,0.6134781,0.3005645,-0.58213264
1708540000000,-1.853445,-0.76739097,-1.0007758,3.3809865,-0.5526803,0.18417588,0.42444986,0.624106,0.27877206,-0.5938183
1708560000000,-1.5050926,-0.62966526,-0.94584626,3.0170634,-0.5561928,0.16233744,0.40879896,0.6332514,0.2586526,-0.6041316
1708580000000,-0.8536253,0.44503212,-1.8219125,2.6500862,-0.4830417,0.1421789,0.39621502,0.63997847,0.24204247,-0.61225545
1708600000000,-0.4463215,0.3182783,-1.5906565,1.8793269,-0.52381694,0.11682798,0.38871336,0.642695,0.23064919,-0.6185839
1708620000000,0.069586754,-0.6473621,-1.0501335,1.2411255,-0.6383542,0.028099801,0.3805804,0.6445093,0.22422583,-0.62409055
1708640000000,0.51198196,-0.8660871,-1.082835,1.2402092,-0.63545257,-0.0096211275,0.37270597,0.6460919,0.21360509,-0.63089496
1708660000000,0.6758089,-0.20520306,-1.4440173,1.5071573,-0.5374087,-0.009468411,0.3635165,0.6488338,0.20216486,-0.6371813
1708680000000,0.3503418,0.16460156,-1.6255629,1.4036156,-0.4804455,-0.025809057,0.35561857,0.65251386,0.19349773,-0.6405621
1708700000000,-0.2333641,-0.29655278,-1.2669511,1.0494665,-0.5160284,-0.043676864,0.34774673,0.65562934,0.18865442,-0.64314234
1708720000000,-0.8096161,-0.2724669,-1.1143031,1.0074695,-0.48731774,-0.04917465,0.3409916,0.6566317,0.18032786,-0.64810604
1708740000000,-1.0792255,-0.13297069,-1.0286555,1.2234104,-0.3727805,-0.038179077,0.33279282,0.6588341,0.17119867,-0.6525931
1708760000000,-0.6499386,0.25808692,-1.0174488,1.2438743,-0.28909197,-0.058337633,0.324981,0.6609635,0.16308269,-0.65644395
1708780000000,-0.026432037,0.42856836,-1.0040045,1.0667235,-0.25457808,-0.06963864,0.31876868,0.6624384,0.15669733,-0.6595513
1708800000000,0.4017744,0.36648405,-0.8776862,0.79061234,-0.2843578,-0.090713486,0.3142593,0.6623242,0.15210856,-0.66289574
1708820000000,0.62735176,0.26480412,-0.8536523,0.59574634,-0.33200526,-0.11102476,0.3103543,0.6616394,0.1481189,-0.666314
1708840000000,0.7643566,0.17272711,-0.8970614,0.61422503,-0.32268956,-0.09468412,0.30590373,0.66153806,0.143182,-0.6695441
1708860000000,0.7317734,0.51119614,-1.0767789,0.70249504,-0.2846632,-0.04550946,0.30154607,0.66207176,0.13765782,-0.6721468
1708880000000,0.46502304,0.67195964,-1.2241533,0.6403395,-0.2322815,0.043066,0.2992817,0.6642122,0.1323107,-0.672121
1708900000000,0.12833977,0.22959995,-0.9735313,0.38591412,-0.2321288,0.13041973,0.2988952,0.6638349,0.12869708,-0.67336625
1708920000000,-0.23285961,-0.39551866,-0.6725539,0.2958115,-0.24953845,0.16707164,0.29780105,0.6636574,0.12454835,-0.6748045
1708940000000,-0.3893671,-0.13371277,-0.7754949,0.5027421,-0.16432275,0.15714508,0.29500127,0.6648777,0.119295664,-0.6757813
1708960000000,-0.174407,0.22818613,-0.881047,0.5183192,-0.095294975,0.12736541,0.29309914,0.66564196,0.1156222,-0.67649484
1708980000000,0.2686491,0.09831262,-0.62465465,0.25366178,-0.11148291,0.08277224,0.2927882,0.66524696,0.11410286,-0.67727554
1709000000000,0.39412785,0.14439845,-0.37520868,0.10934488,-0.11362094,0.035277467,0.2923833,0.66486156,0.11289234,-0.67803127
