timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
1597120000000,0.83705425,-0.87275314,1.3744937,0.0,0.0,0.0,0.31036517,-0.6801438,0.18637498,-0.6374498
1597140000000,1.1104999,0.81938744,0.75963163,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1597160000000,1.3021336,2.9915044,0.11178815,2.2708917,0.25366178,0.36147952,1.0,0.0,0.0,0.0
1597180000000,1.1564994,2.5234294,-0.21428782,1.3154984,0.37491855,0.35308012,0.35312447,-0.65378696,0.15278855,-0.65155315
1597200000000,1.2705469,0.5296378,0.8257903,0.36942077,0.37415496,0.33368513,0.35624105,-0.6498936,0.15454532,-0.65333486
1597220000000,2.1137738,-1.233727,2.1985617,0.5925393,0.3576616,0.39645153,0.36178824,-0.6450235,0.15484875,-0.65503883
1597240000000,3.0710988,-0.84338856,2.520689,1.4709635,0.4605924,0.42714754,0.37355334,-0.63580287,0.14936185,-0.6587137
1597260000000,3.6327481,0.90312815,1.8473883,2.1468859,0.6407976,0.4297437,0.38943702,-0.6223635,0.13975818,-0.66443217
1597280000000,3.8835106,2.2099009,1.3664472,2.1009183,0.81413066,0.44776422,0.4043755,-0.6077888,0.13144566,-0.6706679
1597300000000,4.0909004,2.4487042,1.9548271,1.7632625,0.94897914,0.52534413,0.41704363,-0.5935051,0.12681453,-0.67656815
1597320000000,4.452027,1.7945538,3.1088996,1.9007072,0.94897914,0.643852,0.43114626,-0.5782268,0.12195295,-0.68183154
1597340000000,4.832875,1.1071639,3.7163293,2.7433958,0.70478576,0.81077087,0.45154855,-0.5603149,0.110754535,-0.68548125
1597360000000,4.846231,1.3798141,3.1032057,4.13907,0.35262197,1.072374,0.48167312,-0.5373132,0.089316085,-0.68651897
1597380000000,4.8955336,2.235827,1.5378017,5.480683,-0.06337727,1.4521794,0.5209174,-0.5088599,0.05814785,-0.68288034
1597400000000,5.5564766,3.3294585,-0.083004,6.1431665,-0.36361754,1.9956968,0.5654016,-0.47695345,0.023574382,-0.67251813
1597420000000,6.4150686,5.1380253,-1.7134695,5.887672,-0.31474832,2.6519186,0.6104309,-0.44429398,-0.005529,-0.65570307
1597440000000,6.706863,7.555333,-3.0802565,4.530635,0.070249505,3.4025195,0.6518551,-0.4159299,-0.019529862,-0.6338027
1597460000000,5.310294,11.049493,-5.8780894,2.2198844,0.5925393,4.501466,0.688544,-0.3987827,-0.010295212,-0.60561836
1597480000000,1.5864458,18.142942,-8.347246,-0.33429602,1.1114693,5.9507437,0.7215233,-0.39562705,0.024440655,-0.5677025
1597500000000,-6.1987286,20.344814,-7.07837,-2.5477662,2.2844832,8.205295,0.7545619,-0.39774773,0.088637166,-0.51437026
1597520000000,-33.405704,7.3578877,5.339348,-4.752379,1.5096008,10.377531,0.7817912,-0.41395113,0.17015402,-0.43415982
1597540000000,-62.5647,-13.719635,-1.0991178,0.8743009,0.22907446,12.662931,0.8332457,-0.38341403,0.21853746,-0.33307153
1597560000000,-37.474884,-41.30949,-5.890647,10.347141,-5.850104,10.130895,0.91094613,-0.27669922,0.17273746,-0.25253984
1597580000000,29.398945,-32.971252,-13.124474,9.8856325,-1.2454015,1.9283489,0.9386762,-0.18846367,0.14400284,-0.25026345
1597600000000,8.906109,13.926351,-13.945407,15.590655,1.8138117,-4.3971605,0.93730617,-0.028293049,0.10286302,-0.3317767
1597620000000,-6.3407035,24.916676,-8.38149,-0.8903361,0.50747633,0.710589,0.9398842,-0.033028536,0.12005578,-0.31798348
1597640000000,-6.8826966,0.41328168,0.63544655,-12.410033,-2.3412938,-0.851088,0.92663884,-0.17848445,0.13577819,-0.3017419
1597660000000,-2.5768423,-17.803883,1.6362247,-0.9069822,-0.43844852,-0.84681195,0.9208975,-0.18888715,0.13123316,-0.31471792
1597680000000,3.7025552,-2.3903697,-0.7791252,7.0808444,0.5166393,2.3295345,0.93933916,-0.11121776,0.115236305,-0.30330384
1597700000000,1.4271872,7.3612065,-2.5047216,6.411336,0.07971791,0.56123245,0.9467656,-0.03298638,0.089123674,-0.30757722
1597720000000,0.32307994,4.482287,-1.1638823,0.8921687,-0.26313022,-0.05375614,0.94652736,-0.027370445,0.08424922,-0.31022403
1597740000000,0.4926486,-1.0224136,-1.1225891,-2.122604,-0.42012256,-0.19914207,0.94534117,-0.0530267,0.087635465,-0.30957776
1597760000000,-0.8173157,-1.9966638,-0.6592369,-2.1158845,-0.26710084,-0.32620203,0.94207096,-0.084106006,0.09952489,-0.30906856
1597780000000,-1.8544521,-1.7576375,-0.27761936,-0.5726862,-0.19058995,-0.2968805,0.9408846,-0.08999931,0.09949766,-0.31102487
1597800000000,-1.0855689,-0.32421684,-0.3641138,1.0415252,0.02611449,-0.12736541,0.9411755,-0.078887835,0.1002455,-0.31291568
1597820000000,0.6412482,1.1890459,-0.41273594,1.802816,0.018325957,0.13912456,0.943033,-0.060456436,0.09448657,-0.31321904
1597840000000,1.2315981,1.9932132,-0.6504612,1.4761559,0.04046982,0.09208794,0.9441486,-0.045848534,0.089993834,-0.31366003
1597860000000,0.60748136,1.7464135,-0.3911848,0.5366451,-0.013286319,0.034972034,0.94448423,-0.04055275,0.08787898,-0.31397834
1597920000000,0.19047153,0.30360198,-0.027107239,-0.05497787,-0.08933904,0.07880162,0.9451657,-0.044344496,0.086047165,-0.31191579
1597940000000,0.43604892,0.51954645,-0.26646137,-0.06383542,-0.082924955,0.110872045,0.9455697,-0.04509123,0.08548125,-0.31073725
1597960000000,0.20528877,0.15224814,-0.15472507,-0.069791354,-0.065209866,0.13500121,0.9460065,-0.045840517,0.085171856,-0.30938047
1597980000000,-0.121341825,-0.5489838,0.045559883,0.045356743,-0.075594574,0.2098322,0.9467427,-0.045541834,0.084447704,-0.30736428
