accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.38734242,-0.8044586,0.11737166,0.43478265,rotation_vector,1706183837380
-2.8959723,3.4465153,-3.9542415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1706183837380
-2.7107658,2.6396956,-3.9370298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1706163940051
0.0,0.0,0.0,-6.4997587,-2.4268148,-2.267379,1.0,0.0,0.0,0.0,gyroscope,1706193786044
0.0,0.0,0.0,-7.3549705,-2.2459989,-2.4775167,1.0,0.0,0.0,0.0,gyroscope,1706173888716
0.0,0.0,0.0,-5.295591,-2.1476495,-1.7327193,1.0,0.0,0.0,0.0,gyroscope,1706233718031
-1.858293,4.653973,-3.4202805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1706223723590
0.0,0.0,0.0,-5.7658043,-2.2945626,-1.9767599,1.0,0.0,0.0,0.0,gyroscope,1706213729149
-1.4448948,4.555595,-2.0454323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1706263670835
0.0,0.0,0.0,0.0,0.0,0.0,0.3117882,-0.82689095,0.013381545,0.46782523,rotation_vector,1706223723590
-2.3591843,4.618984,-3.6798642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1706203734709
0.0,0.0,0.0,0.0,0.0,0.0,0.34737197,-0.8184673,0.060499508,0.45363408,rotation_vector,1706203734709
0.0,0.0,0.0,-4.4973426,-1.8301523,-1.295187,1.0,0.0,0.0,0.0,gyroscope,1706273650017
0.0,0.0,0.0,0.0,0.0,0.0,0.2408447,-0.83475506,-0.07334128,0.48969263,rotation_vector,1706263670835
-1.4501996,4.5344405,-2.7919502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1706243712472
0.0,0.0,0.0,-5.007262,-1.9425515,-1.5554156,1.0,0.0,0.0,0.0,gyroscope,1706253691653
