accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
-1.6510925,-1.8385625,-3.6412625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708397964546
0.0,0.0,0.0,7.10589,-0.75319684,-0.086437434,1.0,0.0,0.0,0.0,gyroscope,1708427970755
0.0,0.0,0.0,7.5635805,-0.66859204,-0.12492194,1.0,0.0,0.0,0.0,gyroscope,1708407966616
0.0,0.0,0.0,6.747923,-0.7637343,-0.12339478,1.0,0.0,0.0,0.0,gyroscope,1708447944378
0.0,0.0,0.0,0.0,0.0,0.0,0.57891613,0.49522662,0.4471257,-0.4687061,rotation_vector,1708437972826
-0.0015363693,-1.8028368,-2.282907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708437972826
0.0,0.0,0.0,6.148817,-0.7787005,-0.08781188,1.0,0.0,0.0,0.0,gyroscope,1708467887482
0.0,0.0,0.0,0.0,0.0,0.0,0.5443805,0.5287584,0.41752705,-0.49973568,rotation_vector,1708457915930
0.27593422,-1.3311135,-2.4621396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708457915930
0.0,0.0,0.0,4.864778,-0.6247624,0.15317446,1.0,0.0,0.0,0.0,gyroscope,1708507773692
0.0,0.0,0.0,0.0,0.0,0.0,0.5107783,0.55852574,0.38591918,-0.5274665,rotation_vector,1708477859037
-0.23824692,-0.79170644,-2.3600879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708477859037
-0.8974714,0.113313794,-2.802727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708497802140
0.0,0.0,0.0,0.0,0.0,0.0,0.48401222,0.5810773,0.35397786,-0.5502555,rotation_vector,1708497802140
0.0,0.0,0.0,5.475338,-0.74097955,-0.0025961774,1.0,0.0,0.0,0.0,gyroscope,1708487830588
0.0,0.0,0.0,4.065003,-0.55955255,0.15882497,1.0,0.0,0.0,0.0,gyroscope,1708527724428
0.0,0.0,0.0,3.3809865,-0.5526803,0.18417588,1.0,0.0,0.0,0.0,gyroscope,1708547682792
-1.5560579,-0.023349881,-2.3223298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708517745246
-1.802041,-0.23022413,-1.7926311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708537703610
0.0,0.0,0.0,0.0,0.0,0.0,0.46026704,0.5997443,0.324782,-0.5683112,rotation_vector,1708517745246
0.0,0.0,0.0,0.0,0.0,0.0,0.44093907,0.6134781,0.3005645,-0.58213264,rotation_vector,1708537703610
0.0,0.0,0.0,0.0,0.0,0.0,0.42444986,0.624106,0.27877206,-0.5938183,rotation_vector,1708557661974
-1.853445,-0.76739097,-1.0007758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708557661974
0.0,0.0,0.0,0.0,0.0,0.0,0.40879896,0.6332514,0.2586526,-0.6041316,rotation_vector,1708577605078
0.0,0.0,0.0,2.6500862,-0.4830417,0.1421789,1.0,0.0,0.0,0.0,gyroscope,1708587576630
-1.5050926,-0.62966526,-0.94584626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708577605078
0.0,0.0,0.0,3.0170634,-0.5561928,0.16233744,1.0,0.0,0.0,0.0,gyroscope,1708567633526
0.0,0.0,0.0,0.0,0.0,0.0,0.39621502,0.63997847,0.24204247,-0.61225545,rotation_vector,1708597548184
0.0,0.0,0.0,0.0,0.0,0.0,0.38871336,0.642695,0.23064919,-0.6185839,rotation_vector,1708617491288
-0.8536253,0.44503212,-1.8219125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708597548184
-0.4463215,0.3182783,-1.5906565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708617491288
0.0,0.0,0.0,1.8793269,-0.52381694,0.11682798,1.0,0.0,0.0,0.0,gyroscope,1708607519736
0.0,0.0,0.0,1.2411255,-0.6383542,0.028099801,1.0,0.0,0.0,0.0,gyroscope,1708627462840
0.0,0.0,0.0,1.2402092,-0.63545257,-0.0096211275,1.0,0.0,0.0,0.0,gyroscope,1708647413576
0.069586754,-0.6473621,-1.0501335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708637434395
0.0,0.0,0.0,0.0,0.0,0.0,0.37270597,0.6460919,0.21360509,-0.63089496,rotation_vector,1708657392758
0.51198196,-0.8660871,-1.082835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708657392758
0.0,0.0,0.0,0.0,0.0,0.0,0.3805804,0.6445093,0.22422583,-0.62409055,rotation_vector,1708637434395
0.0,0.0,0.0,1.5071573,-0.5374087,-0.009468411,1.0,0.0,0.0,0.0,gyroscope,1708667371940
0.0,0.0,0.0,1.0494665,-0.5160284,-0.043676864,1.0,0.0,0.0,0.0,gyroscope,1708707265778
0.0,0.0,0.0,0.0,0.0,0.0,0.3635165,0.6488338,0.20216486,-0.6371813,rotation_vector,1708677351122
0.0,0.0,0.0,0.0,0.0,0.0,0.35561857,0.65251386,0.19349773,-0.6405621,rotation_vector,1708697294226
0.6758089,-0.20520306,-1.4440173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708677351122
0.3503418,0.16460156,-1.6255629,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708697294226
0.0,0.0,0.0,1.4036156,-0.4804455,-0.025809057,1.0,0.0,0.0,0.0,gyroscope,1708687322674
-0.2333641,-0.29655278,-1.2669511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708717237333
0.0,0.0,0.0,0.0,0.0,0.0,0.3409916,0.6566317,0.18032786,-0.64810604,rotation_vector,1708737134661
-0.8096161,-0.2724669,-1.1143031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708737134661
0.0,0.0,0.0,0.0,0.0,0.0,0.34774673,0.65562934,0.18865442,-0.64314234,rotation_vector,1708717237333
0.0,0.0,0.0,1.2234104,-0.3727805,-0.038179077,1.0,0.0,0.0,0.0,gyroscope,1708747083325
0.0,0.0,0.0,1.0074695,-0.48731774,-0.04917465,1.0,0.0,0.0,0.0,gyroscope,1708727185997
0.0,0.0,0.0,1.0667235,-0.25457808,-0.06963864,1.0,0.0,0.0,0.0,gyroscope,1708787015312
0.0,0.0,0.0,0.0,0.0,0.0,0.33279282,0.6588341,0.17119867,-0.6525931,rotation_vector,1708757031990
-1.0792255,-0.13297069,-1.0286555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708757031990
0.0,0.0,0.0,0.0,0.0,0.0,0.324981,0.6609635,0.16308269,-0.65644395,rotation_vector,1708777020871
-0.6499386,0.25808692,-1.0174488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708777020871
0.0,0.0,0.0,1.2438743,-0.28909197,-0.058337633,1.0,0.0,0.0,0.0,gyroscope,1708767026430
0.0,0.0,0.0,0.0,0.0,0.0,0.31876868,0.6624384,0.15669733,-0.6595513,rotation_vector,1708797009753
0.0,0.0,0.0,0.0,0.0,0.0,0.3142593,0.6623242,0.15210856,-0.66289574,rotation_vector,1708816968116
-0.026432037,0.42856836,-1.0040045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708797009753
0.0,0.0,0.0,0.79061234,-0.2843578,-0.090713486,1.0,0.0,0.0,0.0,gyroscope,1708806988934
0.4017744,0.36648405,-0.8776862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708816968116
0.0,0.0,0.0,0.59574634,-0.33200526,-0.11102476,1.0,0.0,0.0,0.0,gyroscope,1708826947298
0.0,0.0,0.0,0.0,0.0,0.0,0.3103543,0.6616394,0.1481189,-0.666314,rotation_vector,1708836926480
0.0,0.0,0.0,0.70249504,-0.2846632,-0.04550946,1.0,0.0,0.0,0.0,gyroscope,1708866841136
0.7643566,0.17272711,-0.8970614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708856869584
0.62735176,0.26480412,-0.8536523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708836926480
0.0,0.0,0.0,0.0,0.0,0.0,0.30590373,0.66153806,0.143182,-0.6695441,rotation_vector,1708856869584
0.0,0.0,0.0,0.61422503,-0.32268956,-0.09468412,1.0,0.0,0.0,0.0,gyroscope,1708846898032
0.0,0.0,0.0,0.38591412,-0.2321288,0.13041973,1.0,0.0,0.0,0.0,gyroscope,1708906727346
0.0,0.0,0.0,0.0,0.0,0.0,0.30154607,0.66207176,0.13765782,-0.6721468,rotation_vector,1708876812691
0.7317734,0.51119614,-1.0767789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708876812691
0.46502304,0.67195964,-1.2241533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708896755794
0.0,0.0,0.0,0.0,0.0,0.0,0.2992817,0.6642122,0.1323107,-0.672121,rotation_vector,1708896755794
0.0,0.0,0.0,0.6403395,-0.2322815,0.043066,1.0,0.0,0.0,0.0,gyroscope,1708886784242
0.0,0.0,0.0,0.0,0.0,0.0,0.2988952,0.6638349,0.12869708,-0.67336625,rotation_vector,1708916698900
0.12833977,0.22959995,-0.9735313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708916698900
0.0,0.0,0.0,0.0,0.0,0.0,0.29500127,0.6648777,0.119295664,-0.6757813,rotation_vector,1708956493558
0.0,0.0,0.0,0.0,0.0,0.0,0.2927882,0.66524696,0.11410286,-0.67727554,rotation_vector,1708996501838
0.0,0.0,0.0,0.0,0.0,0.0,0.29780105,0.6636574,0.12454835,-0.6748045,rotation_vector,1708936596228
-0.23285961,-0.39551866,-0.6725539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708936596228
0.0,0.0,0.0,0.5027421,-0.16432275,0.15714508,1.0,0.0,0.0,0.0,gyroscope,1708946544892
0.0,0.0,0.0,0.2958115,-0.24953845,0.16707164,1.0,0.0,0.0,0.0,gyroscope,1708926647564
0.0,0.0,0.0,0.25366178,-0.11148291,0.08277224,1.0,0.0,0.0,0.0,gyroscope,1708986499767
-0.3893671,-0.13371277,-0.7754949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1708956493558
0.09978485,0.5860629,-0.25826657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1709116190986
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,step_detector,1708577605078
0.0,0.0,0.0,0.0,0.0,0.0,0.297952,0.6630072,0.10833511,-0.6781664,rotation_vector,1709155985644
0.15403843,0.20375586,-0.12245637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1709155985644
0.0,0.0,0.0,0.0,0.0,0.0,0.30066437,0.66175175,0.10972504,-0.677972,rotation_vector,1709175974525
0.1917696,0.04729104,-0.17096889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1709175974525
0.30354977,0.34043002,-0.46628773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1709215921770
0.28074074,0.5878303,-0.5438827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1709235880134
