accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.8856695,-0.43522832,0.052642487,-0.15295333,rotation_vector,1648315563346
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,step_detector,1647757035052
0.0,0.0,0.0,0.0,0.0,0.0,0.8706745,-0.48832735,-0.015516504,-0.05676012,rotation_vector,1648335521684
0.0,0.0,0.0,-4.953048,-3.8676932,-0.98822725,1.0,0.0,0.0,0.0,gyroscope,1648345500853
-14.701441,18.025406,-3.0148625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648395366181
0.0,0.0,0.0,6.64881,-0.026267206,1.2910637,1.0,0.0,0.0,0.0,gyroscope,1648405337720
0.0,0.0,0.0,-3.8026361,0.14752395,-0.27214047,1.0,0.0,0.0,0.0,gyroscope,1648445231510
-77.90443,-30.834244,-21.951107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648315563346
0.0,0.0,0.0,0.66981375,-0.14569137,-0.39904773,1.0,0.0,0.0,0.0,gyroscope,1648505083634
-2.3017054,2.0957303,-0.94078207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648495112095
0.0,0.0,0.0,1.8764253,-0.08964448,-0.23075435,1.0,0.0,0.0,0.0,gyroscope,1648485140556
0.0,0.0,0.0,1.5337299,-10.125702,9.829738,1.0,0.0,0.0,0.0,gyroscope,1648325542515
19.0422,-28.867012,-10.461308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648335521684
25.70303,-23.670664,-4.262413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648355480022
0.0,0.0,0.0,0.0,0.0,0.0,0.86571956,-0.47196603,-0.012976484,-0.16616058,rotation_vector,1648375423100
0.0,0.0,0.0,0.0,0.0,0.0,0.85831857,-0.49261352,-0.023140376,-0.14172426,rotation_vector,1648355480022
-20.563124,-4.5730176,0.22316933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648375423100
0.0,0.0,0.0,6.9272118,-0.7325801,-0.68111473,1.0,0.0,0.0,0.0,gyroscope,1648385394639
0.0,0.0,0.0,-0.7451029,4.3175955,-4.2018366,1.0,0.0,0.0,0.0,gyroscope,1648365451561
0.0,0.0,0.0,0.0,0.0,0.0,0.9065638,-0.3893391,-0.035975598,-0.15894318,rotation_vector,1648395366181
0.0,0.0,0.0,0.0,0.0,0.0,0.92001116,-0.36649463,-0.03164116,-0.13512956,rotation_vector,1648415309259
-1.4635192,14.271929,-6.153063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648415309259
0.0,0.0,0.0,-2.0329595,-0.7677049,2.2559254,1.0,0.0,0.0,0.0,gyroscope,1648425280798
0.0,0.0,0.0,0.20265454,0.3211624,-0.6945538,1.0,0.0,0.0,0.0,gyroscope,1648465189848
0.0,0.0,0.0,0.0,0.0,0.0,0.90038323,-0.4165828,-0.02646424,-0.122754164,rotation_vector,1648435252340
4.9520025,-3.8072653,0.393229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648435252340
0.0,0.0,0.0,0.0,0.0,0.0,0.8908096,-0.4326828,-0.02313173,-0.13678007,rotation_vector,1648455210679
-0.98740673,-12.476382,3.2607503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648455210679
0.0,0.0,0.0,0.0,0.0,0.0,0.89704174,-0.41197413,-0.02276108,-0.1583522,rotation_vector,1648574899672
-3.9762206,-3.4116197,1.2173171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648475169017
0.0,0.0,0.0,0.0,0.0,0.0,0.89698094,-0.41215998,-0.022309346,-0.15827736,rotation_vector,1648554941334
-1.2459332,1.1290193,0.49718332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1648594858010
0.0,0.0,0.0,0.0,0.0,0.0,0.9042853,-0.40113884,-0.03037085,-0.14294529,rotation_vector,1648495112095
0.0,0.0,0.0,0.0,0.0,0.0,0.90573317,-0.3906921,-0.007207965,-0.16417995,rotation_vector,1648634744169
0.0,0.0,0.0,0.0,0.0,0.0,0.89777946,-0.41596746,-0.025823522,-0.14246508,rotation_vector,1648475169017
0.0,0.0,0.0,-0.77472985,0.19746219,-0.3313944,1.0,0.0,0.0,0.0,gyroscope,1648544969792
