accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,-0.38163805,0.062155537,0.24449882,1.0,0.0,0.0,0.0,gyroscope,1515963111649
-0.052664757,0.09758997,0.5633329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1517778390748
0.0,0.0,0.0,0.0,0.0,0.0,0.58829224,-0.5534934,0.4093545,0.42424798,rotation_vector,1515963111649
0.0,0.0,0.0,-0.35537085,0.01786781,0.24098633,1.0,0.0,0.0,0.0,gyroscope,1515943122613
0.0,0.0,0.0,-0.505491,0.068264194,0.21853705,1.0,0.0,0.0,0.0,gyroscope,1516003059203
-0.18522453,-0.36692905,0.0747973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1515983100685
0.0,0.0,0.0,0.0,0.0,0.0,0.57746106,-0.5606752,0.4046326,0.4341136,rotation_vector,1516003059203
0.0,0.0,0.0,0.0,0.0,0.0,0.5815394,-0.5582841,0.40525478,0.4311607,rotation_vector,1515983100685
-0.25129414,-0.53956103,0.137346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516003059203
0.0,0.0,0.0,-0.45188758,0.064599,0.2359467,1.0,0.0,0.0,0.0,gyroscope,1515983100685
0.0,0.0,0.0,0.0,0.0,0.0,0.5706845,-0.5656263,0.4004811,0.44045547,rotation_vector,1516023017721
-0.22658539,-0.72113633,0.21024638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516042960979
-0.26967812,-0.69444895,0.18624038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516023017721
0.0,0.0,0.0,-0.38072178,0.10873401,0.18661933,1.0,0.0,0.0,0.0,gyroscope,1516042960979
0.0,0.0,0.0,-0.46700647,0.08933904,0.20250183,1.0,0.0,0.0,0.0,gyroscope,1516023017721
0.0,0.0,0.0,0.0,0.0,0.0,0.5616734,-0.5715949,0.39717144,0.4472776,rotation_vector,1516062904239
0.0,0.0,0.0,-0.29000828,0.12675454,0.16462818,1.0,0.0,0.0,0.0,gyroscope,1516062904239
0.046168327,-0.8350327,0.39872554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516082847497
0.0,0.0,0.0,0.0,0.0,0.0,0.55977577,-0.5726737,0.39787665,0.4476496,rotation_vector,1516082847497
0.0,0.0,0.0,-0.16050485,0.15057829,0.14019357,1.0,0.0,0.0,0.0,gyroscope,1516082847497
0.0,0.0,0.0,0.15378532,0.1919644,0.10751228,1.0,0.0,0.0,0.0,gyroscope,1516122703498
0.0,0.0,0.0,0.0,0.0,0.0,0.55608535,-0.57555497,0.39567584,0.45049557,rotation_vector,1516102790758
0.06459236,-0.8362472,0.46986255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516102790758
0.0,0.0,0.0,-0.00870483,0.17654006,0.11789699,1.0,0.0,0.0,0.0,gyroscope,1516102790758
0.039336205,-0.8239198,0.5203657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516122703498
0.0,0.0,0.0,0.0,0.0,0.0,0.55428404,-0.5761751,0.39749467,0.45032167,rotation_vector,1516142616241
0.0,0.0,0.0,0.0,0.0,0.0,0.55581397,-0.57404983,0.40140703,0.4476718,rotation_vector,1516162605277
0.0,0.0,0.0,0.47357327,0.22052236,0.12095132,1.0,0.0,0.0,0.0,gyroscope,1516162605277
0.06881428,-0.6909008,0.40215147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516162605277
0.04168129,-0.7908406,0.43308944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516142616241
0.0,0.0,0.0,0.32452217,0.2041817,0.110413894,1.0,0.0,0.0,0.0,gyroscope,1516142616241
0.0,0.0,0.0,0.7325801,0.259465,0.1684461,1.0,0.0,0.0,0.0,gyroscope,1516202537571
0.0,0.0,0.0,0.0,0.0,0.0,0.55813086,-0.56978786,0.40850207,0.44379944,rotation_vector,1516202537571
0.0,0.0,0.0,0.0,0.0,0.0,0.555525,-0.5733634,0.40301034,0.44746953,rotation_vector,1516182594313
0.114040375,-0.62683845,0.3871162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516202537571
0.11173916,-0.645313,0.38128054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516182594313
0.0,0.0,0.0,0.60154957,0.23777929,0.14156802,1.0,0.0,0.0,0.0,gyroscope,1516182594313
0.091033936,-0.6889136,0.36815125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516242424089
0.0,0.0,0.0,0.0,0.0,0.0,0.56267905,-0.56216556,0.419005,0.4379465,rotation_vector,1516242424089
0.0,0.0,0.0,0.0,0.0,0.0,0.55907124,-0.56737256,0.4120773,0.44240254,rotation_vector,1516222480831
0.0,0.0,0.0,0.86070913,0.27183503,0.19730948,1.0,0.0,0.0,0.0,gyroscope,1516222480831
0.0,0.0,0.0,1.185384,0.2519819,0.27183503,1.0,0.0,0.0,0.0,gyroscope,1516282325868
0.14150143,-0.76381564,0.3712045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516262367350
0.21717739,-0.818053,0.35800642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516282325868
0.0,0.0,0.0,0.0,0.0,0.0,0.56522435,-0.5578807,0.42406663,0.43526793,rotation_vector,1516262367350
0.0,0.0,0.0,1.077719,0.26190847,0.25610524,1.0,0.0,0.0,0.0,gyroscope,1516262367350
0.0,0.0,0.0,0.07009678,-0.021838432,-0.09254608,1.0,0.0,0.0,0.0,gyroscope,1517818307784
0.0,0.0,0.0,0.0,0.0,0.0,0.5746718,-0.5455663,0.4370694,0.4255351,rotation_vector,1516302284386
0.0,0.0,0.0,1.400714,0.23839016,0.2680171,1.0,0.0,0.0,0.0,gyroscope,1516322227644
0.16011238,-0.8894794,0.14876598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516322227644
0.2162571,-0.82400274,0.25615206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516302284386
0.0,0.0,0.0,1.2986995,0.2507602,0.2780964,1.0,0.0,0.0,0.0,gyroscope,1516302284386
0.0,0.0,0.0,1.5013541,0.22800545,0.25625798,1.0,0.0,0.0,0.0,gyroscope,1516342170905
0.15787601,-0.8981066,0.119291484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516342170905
0.0,0.0,0.0,0.0,0.0,0.0,0.5861437,-0.52973586,0.45262232,0.4134593,rotation_vector,1516342170905
0.06821728,-0.9074776,0.07811946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1516362068387
0.0,0.0,0.0,1.5824465,0.22724187,0.2396119,1.0,0.0,0.0,0.0,gyroscope,1516362068387
0.0,0.0,0.0,0.0,0.0,0.0,0.5926527,-0.5203975,0.46142468,0.406247,rotation_vector,1516362068387
0.0,0.0,0.0,1.637577,0.20922135,0.22235495,1.0,0.0,0.0,0.0,gyroscope,1516381965870
