accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.71893775,-0.07728808,0.6719756,-0.1600123,rotation_vector,2346258149523
0.0,0.0,0.0,0.0,0.0,0.0,0.7190326,-0.07735747,0.67188835,-0.15991884,rotation_vector,2346278092686
0.09484005,-0.065458536,0.07813996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,2346278092686
0.0,0.0,0.0,-0.008552114,-0.011301007,0.011148291,1.0,0.0,0.0,0.0,gyroscope,2346268121105
0.0,0.0,0.0,-0.013897184,-0.016646078,-0.0025961774,1.0,0.0,0.0,0.0,gyroscope,2346288064268
0.08148193,-0.0673821,0.10281658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,2346258149523
0.13060665,-0.052853107,0.021793008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,2346317979015
0.10386562,-0.07077026,0.06764686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,2346298035852
0.0,0.0,0.0,0.0,0.0,0.0,0.71924627,-0.077910595,0.6715874,-0.15995385,rotation_vector,2346317979015
0.0,0.0,0.0,-0.01160644,-0.021991149,-0.03268129,1.0,0.0,0.0,0.0,gyroscope,2346327950596
0.0,0.0,0.0,0.0,0.0,0.0,0.71914005,-0.07758933,0.67175657,-0.15987708,rotation_vector,2346298035852
0.0,0.0,0.0,-0.016035212,-0.021991149,-0.017104227,1.0,0.0,0.0,0.0,gyroscope,2346308007434
0.0,0.0,0.0,-0.008246681,-0.016035212,-0.046883907,1.0,0.0,0.0,0.0,gyroscope,2346347901391
0.0,0.0,0.0,0.0,0.0,0.0,0.71930194,-0.07828775,0.6714304,-0.16017807,rotation_vector,2346337922180
0.11770916,0.0057144165,-0.018193483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,2346337922180
0.0,0.0,0.0,0.0,0.0,0.0,0.7192952,-0.07870739,0.6713123,-0.16049714,rotation_vector,2346357880603
