accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
-5.2952023,-2.0094163,3.3625436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920400765199
-5.8369455,-2.5035515,4.9401426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920420769498
0.0,0.0,0.0,0.0,0.0,0.0,0.82145643,-0.31144714,0.4083975,0.24783371,rotation_vector,1920420769498
0.0,0.0,0.0,0.0,0.0,0.0,0.79241884,-0.34584942,0.41805825,0.27872574,rotation_vector,1920400765199
0.0,0.0,0.0,4.0894375,-2.6403122,-2.1302397,1.0,0.0,0.0,0.0,gyroscope,1920450745429
-6.9932313,-3.9706793,10.856619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920460717061
0.0,0.0,0.0,0.0,0.0,0.0,0.85067457,-0.27597296,0.39407313,0.21189198,rotation_vector,1920440773798
0.0,0.0,0.0,4.123493,-3.1859677,-2.3811526,1.0,0.0,0.0,0.0,gyroscope,1920470688692
0.0,0.0,0.0,0.0,0.0,0.0,0.87687767,-0.2433597,0.37130237,0.18438078,rotation_vector,1920460717061
-6.0855274,-3.055775,7.595135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920440773798
-10.599562,-4.8814983,13.143397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920480660327
0.0,0.0,0.0,0.0,0.0,0.0,0.93119603,-0.1707593,0.29832038,0.12132754,rotation_vector,1920500618849
-14.066971,-6.0044575,12.286354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920500618849
0.0,0.0,0.0,0.0,0.0,0.0,0.9050675,-0.2058842,0.34230292,0.14592181,rotation_vector,1920480660327
-17.569489,-6.6087084,11.26065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920520577372
0.0,0.0,0.0,3.702607,-5.4027977,-2.2533293,1.0,0.0,0.0,0.0,gyroscope,1920510598111
0.0,0.0,0.0,2.2470677,-7.806858,-2.0158553,1.0,0.0,0.0,0.0,gyroscope,1920550423602
0.0,0.0,0.0,0.0,0.0,0.0,0.95643365,-0.13555145,0.2422064,0.09053484,rotation_vector,1920520577372
-17.99848,-5.6565943,8.220687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920540474859
0.0,0.0,0.0,3.057686,-6.8149652,-2.034334,1.0,0.0,0.0,0.0,gyroscope,1920530526116
0.0,0.0,0.0,0.0,0.0,0.0,0.97670865,-0.10769356,0.16969825,0.07513292,rotation_vector,1920540474859
0.0,0.0,0.0,0.0,0.0,0.0,0.9907686,-0.08751901,0.09019513,0.05082262,rotation_vector,1920560372348
0.0,0.0,0.0,0.42271876,-7.7234745,-2.109165,1.0,0.0,0.0,0.0,gyroscope,1920590287242
-9.765977,-7.750711,-12.49916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920620202138
-6.9886847,-7.802269,-13.275652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920640145404
0.0,0.0,0.0,0.0,0.0,0.0,0.9962381,-0.07789147,0.009493591,0.036776826,rotation_vector,1920580315610
-13.840195,-5.312111,-6.56462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920580315610
0.0,0.0,0.0,1.2475395,-8.108778,-2.0212004,1.0,0.0,0.0,0.0,gyroscope,1920570343979
-16.4145,-5.133052,1.1281319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920560372348
0.0,0.0,0.0,1.5551102,-5.87408,-2.663525,1.0,0.0,0.0,0.0,gyroscope,1920630173769
0.0,0.0,0.0,0.2843578,-7.033961,-2.3832908,1.0,0.0,0.0,0.0,gyroscope,1920610230507
0.0,0.0,0.0,0.0,0.0,0.0,0.9950237,-0.07494744,-0.06465215,0.01144407,rotation_vector,1920600258875
-11.744029,-5.668066,-10.539532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1920600258875
0.0,0.0,0.0,0.0,0.0,0.0,0.9891958,-0.06529865,-0.1309632,-0.008740366,rotation_vector,1920620202138
0.0,0.0,0.0,0.0,0.0,0.0,0.9753583,-0.00092189654,-0.21522881,-0.048496533,rotation_vector,1920660149703
