accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
-3.1080732,5.9687233,-4.5147777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551629281626
0.0,0.0,0.0,0.0,0.0,0.0,0.6633367,-0.46727115,-0.048137493,-0.5825161,rotation_vector,1551629281626
0.0,0.0,0.0,3.5243871,1.1305588,5.9583797,1.0,0.0,0.0,0.0,gyroscope,1551609338458
0.61094,3.5670092,-3.0593486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551609338458
0.0,0.0,0.0,0.52198434,3.0731103,7.8216715,1.0,0.0,0.0,0.0,gyroscope,1551649224796
0.0,0.0,0.0,0.0,0.0,0.0,0.71265393,-0.44875845,0.005417306,-0.5391761,rotation_vector,1551649224796
-9.12297,9.195005,-4.7497635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551649224796
0.0,0.0,0.0,-0.27076602,2.3237314,8.555931,1.0,0.0,0.0,0.0,gyroscope,1551669167963
-25.978804,5.5160923,1.8116045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551669167963
0.0,0.0,0.0,0.0,0.0,0.0,0.75443023,-0.43536693,0.06394514,-0.48703364,rotation_vector,1551669167963
0.0,0.0,0.0,-0.089186326,-0.24770586,9.482156,1.0,0.0,0.0,0.0,gyroscope,1551689111134
0.0,0.0,0.0,0.44089198,-0.66782844,8.884272,1.0,0.0,0.0,0.0,gyroscope,1551709069561
0.0,0.0,0.0,0.0,0.0,0.0,0.83516914,-0.41917542,0.13175242,-0.33079585,rotation_vector,1551709069561
0.0,0.0,0.0,0.0,0.0,0.0,0.7993646,-0.43124214,0.09925543,-0.40644172,rotation_vector,1551689111134
-36.018898,-2.0377402,2.3687778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551689111134
-30.719194,-5.8708777,-1.7742686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551709069561
0.0,0.0,0.0,1.5757269,-2.877328,5.948911,1.0,0.0,0.0,0.0,gyroscope,1551729027989
0.0,0.0,0.0,2.8490756,-0.3594942,1.521818,1.0,0.0,0.0,0.0,gyroscope,1551748925381
0.0,0.0,0.0,0.0,0.0,0.0,0.8636788,-0.40698463,0.12377923,-0.27037224,rotation_vector,1551729027989
0.0,0.0,0.0,0.0,0.0,0.0,0.8764746,-0.3864312,0.122111686,-0.2599076,rotation_vector,1551748925381
16.969696,-20.50698,-2.3124084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551748925381
-11.408311,-26.111786,-3.0998485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551729027989
0.0,0.0,0.0,0.0,0.0,0.0,0.90597075,-0.26396418,0.075760335,-0.32218072,rotation_vector,1551788811718
0.0,0.0,0.0,3.1844406,1.0207558,-0.016035212,1.0,0.0,0.0,0.0,gyroscope,1551788811718
3.8695326,-0.6436987,-2.223328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551768822775
-7.4438257,14.609883,-6.018094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1551788811718
0.0,0.0,0.0,0.0,0.0,0.0,0.8980319,-0.29773855,0.07432214,-0.31522462,rotation_vector,1551768822775
0.0,0.0,0.0,10.135476,0.788627,-2.9714012,1.0,0.0,0.0,0.0,gyroscope,1551768822775
