accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,0.014660766,-0.00061086525,-0.009162978,1.0,0.0,0.0,0.0,gyroscope,1802380709086
0.0,0.0,0.0,0.0,0.0,0.0,0.38886735,-0.6678761,0.2142159,0.5973569,rotation_vector,1802350794328
0.059768677,-0.046812773,0.07627246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802350794328
0.0,0.0,0.0,-0.00045814895,0.00076358154,-0.009010263,1.0,0.0,0.0,0.0,gyroscope,1802360765914
0.030878067,-0.04871559,0.06560238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802370737500
0.0,0.0,0.0,0.0,0.0,0.0,0.38895193,-0.6678968,0.21415873,0.5972992,rotation_vector,1802370737500
0.0,0.0,0.0,0.0,0.0,0.0,0.3890905,-0.6678291,0.21415098,0.59728754,rotation_vector,1802390680675
0.0,0.0,0.0,0.0,0.0,0.0,0.38933843,-0.6676904,0.21427226,0.5972375,rotation_vector,1802410639107
0.028821945,-0.058321953,0.057607874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802390680675
0.021996498,-0.0103440285,0.08167598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802410639107
0.0,0.0,0.0,0.02031127,-0.007330383,-0.00580322,1.0,0.0,0.0,0.0,gyroscope,1802420618323
0.0,0.0,0.0,0.030543262,-0.00290161,-0.0062613687,1.0,0.0,0.0,0.0,gyroscope,1802400659891
0.0,0.0,0.0,0.006414085,-0.0106901415,-0.007330383,1.0,0.0,0.0,0.0,gyroscope,1802440569126
0.0,0.0,0.0,0.008399397,-0.011301007,-0.0067195175,1.0,0.0,0.0,0.0,gyroscope,1802460512298
0.0,0.0,0.0,0.021685716,-0.01160644,-0.009315695,1.0,0.0,0.0,0.0,gyroscope,1802500398644
0.0,0.0,0.0,0.0,0.0,0.0,0.389106,-0.66760755,0.21323913,0.59785104,rotation_vector,1802490427058
0.0,0.0,0.0,0.023365596,-0.016187929,-0.008857546,1.0,0.0,0.0,0.0,gyroscope,1802520349450
0.0,0.0,0.0,0.0,0.0,0.0,0.38937908,-0.6672594,0.21281664,0.59821224,rotation_vector,1802550287098
0.0,0.0,0.0,0.027794369,-0.016035212,-0.00015271631,1.0,0.0,0.0,0.0,gyroscope,1802620088203
0.0,0.0,0.0,0.0,0.0,0.0,0.3897567,-0.66674435,0.21272798,0.5985722,rotation_vector,1802610116617
0.0,0.0,0.0,0.027030786,-0.018020526,-0.00061086525,1.0,0.0,0.0,0.0,gyroscope,1802600145031
0.0557642,-0.018757105,0.08839427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802450540712
0.022899628,-0.013613224,0.0796127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802430597540
0.0,0.0,0.0,0.013897184,-0.010537425,-0.007788532,1.0,0.0,0.0,0.0,gyroscope,1802480455472
0.043717384,-0.028918266,0.080023885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802490427058
0.0,0.0,0.0,0.0,0.0,0.0,0.38890332,-0.66772044,0.21323635,0.5978578,rotation_vector,1802470483886
0.06288624,-0.03574872,0.07560186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802470483886
0.03032589,-0.0039498806,0.06868307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802510370233
0.0,0.0,0.0,0.0,0.0,0.0,0.38939926,-0.6673414,0.21305032,0.59802455,rotation_vector,1802530328666
0.07626724,-0.029622555,0.06421971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1802530328666
0.0,0.0,0.0,0.027488936,-0.015271631,-0.007483099,1.0,0.0,0.0,0.0,gyroscope,1802540307882
0.0,0.0,0.0,0.0,0.0,0.0,0.38914344,-0.66752386,0.21302098,0.59799784,rotation_vector,1802510370233
