accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.33932388,-0.92415214,0.17531236,0.008233284,rotation_vector,1941166665545
0.0,0.0,0.0,0.012064588,-0.013591751,-0.021991149,1.0,0.0,0.0,0.0,gyroscope,1941176660028
0.0,0.0,0.0,0.0,0.0,0.0,0.33923954,-0.9241339,0.17557634,0.008132017,rotation_vector,1941146676581
0.0,0.0,0.0,0.0125227375,-0.011148291,-0.020005837,1.0,0.0,0.0,0.0,gyroscope,1941196633733
0.0,0.0,0.0,0.0,0.0,0.0,0.33952802,-0.92413944,0.1749832,0.008239605,rotation_vector,1941206612957
-0.06917894,0.19363546,-0.14454365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941186654510
0.0,0.0,0.0,0.01038471,0.0033597588,-0.014049901,1.0,0.0,0.0,0.0,gyroscope,1941236542996
-0.02090156,0.1680417,-0.11621809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941226571403
0.0,0.0,0.0,0.0,0.0,0.0,0.33967534,-0.9241147,0.17483798,0.0080321105,rotation_vector,1941246514590
-0.03165412,0.23152304,-0.103747845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941246514590
0.0,0.0,0.0,0.022449298,0.0050396384,-0.0106901415,1.0,0.0,0.0,0.0,gyroscope,1941256486183
0.0,0.0,0.0,0.0,0.0,0.0,0.33953297,-0.9241505,0.17491934,0.008155628,rotation_vector,1941226571403
0.0,0.0,0.0,0.0,0.0,0.0,0.33987957,-0.9240387,0.1748491,0.007889315,rotation_vector,1941266457779
0.033786535,0.29040384,-0.045906067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941286400966
-0.0051754713,0.295269,-0.04421377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941266457779
0.0,0.0,0.0,0.026725354,0.008246681,-0.004581489,1.0,0.0,0.0,0.0,gyroscope,1941276429373
0.0,0.0,0.0,0.013286319,0.010079277,-0.007483099,1.0,0.0,0.0,0.0,gyroscope,1941296372559
0.0,0.0,0.0,0.0,0.0,0.0,0.34005097,-0.9239617,0.17493631,0.0075826086,rotation_vector,1941306344154
0.016598344,0.23879671,-0.08405781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941306344154
0.0,0.0,0.0,-0.0047342055,0.0106901415,-0.00290161,1.0,0.0,0.0,0.0,gyroscope,1941316315748
0.0357821,0.17458963,-0.11230755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941326287341
0.0,0.0,0.0,0.0,0.0,0.0,0.3399572,-0.92398983,0.1749745,0.0074702245,rotation_vector,1941326287341
0.0,0.0,0.0,0.024281893,0.02611449,0.007483099,1.0,0.0,0.0,0.0,gyroscope,1941356209754
0.0,0.0,0.0,0.0,0.0,0.0,0.34007382,-0.92389214,0.17527466,0.0072055785,rotation_vector,1941346230531
0.0,0.0,0.0,0.0,0.0,0.0,0.34026974,-0.9237833,0.17548056,0.0068991235,rotation_vector,1941366188977
0.0,0.0,0.0,0.03481932,0.0346666,0.012980887,1.0,0.0,0.0,0.0,gyroscope,1941376168200
-0.015943527,0.20226908,-0.15101528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941366188977
0.0,0.0,0.0,0.040927973,0.040775254,0.021991149,1.0,0.0,0.0,0.0,gyroscope,1941396119017
0.0,0.0,0.0,0.0,0.0,0.0,0.34053022,-0.9236245,0.17582539,0.0065223956,rotation_vector,1941386147424
-0.0109574795,0.11878824,-0.25407982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941426033800
0.0,0.0,0.0,0.0,0.0,0.0,0.34339067,-0.92223996,0.17757127,0.004977134,rotation_vector,1941445992246
0.17955637,0.10241938,-0.31851673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1941445992246
