accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,-0.0777326,-0.02107485,-0.12186762,1.0,0.0,0.0,0.0,gyroscope,1975188228128
0.034908295,-1.332717,0.010349706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1975198199686
0.0,0.0,0.0,0.0,0.0,0.0,0.70671004,-0.25687698,0.6514107,-0.101189874,rotation_vector,1975198199686
0.0,0.0,0.0,0.2359467,-0.05589417,-0.27305678,1.0,0.0,0.0,0.0,gyroscope,1975208171244
-0.31560326,-0.6018319,0.18478176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1975178256569
-0.3002863,-2.0481858,-0.4122026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1975218142805
0.0,0.0,0.0,0.0,0.0,0.0,0.71082735,-0.2590465,0.6401909,-0.13332264,rotation_vector,1975277972158
0.0,0.0,0.0,0.35888332,-0.09407325,-0.4596761,1.0,0.0,0.0,0.0,gyroscope,1975228114364
0.0,0.0,0.0,0.44058657,-0.0842994,-0.64858615,1.0,0.0,0.0,0.0,gyroscope,1975248057480
-0.3401022,-2.4439964,-0.9834987,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1975238085922
0.0,0.0,0.0,0.0,0.0,0.0,0.7077453,-0.25687146,0.64951354,-0.10604676,rotation_vector,1975218142805
0.0,0.0,0.0,0.0,0.0,0.0,0.7087673,-0.2579748,0.6468876,-0.112403125,rotation_vector,1975238085922
0.0,0.0,0.0,0.61178154,0.0010690142,-0.8565858,1.0,0.0,0.0,0.0,gyroscope,1975268000599
0.0,0.0,0.0,1.4278975,-0.10277808,-0.8503244,1.0,0.0,0.0,0.0,gyroscope,1975287943716
0.0,0.0,0.0,0.0,0.0,0.0,0.7087413,-0.26010182,0.6445547,-0.12075629,rotation_vector,1975258029041
-0.08078575,-1.810894,-1.3133429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1975277972158
0.25774574,-2.3975382,-2.158009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1975258029041
-0.41129303,-0.118192196,-1.0461808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1975297915276
0.0,0.0,0.0,0.89552844,-0.22892176,-0.97784257,1.0,0.0,0.0,0.0,gyroscope,1975327852841
0.0,0.0,0.0,0.0,0.0,0.0,0.71440935,-0.23892173,0.6396701,-0.15283346,rotation_vector,1975317873653
-0.47349072,1.0886283,-0.5968713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1975317873653
0.0,0.0,0.0,0.101556346,-0.25977045,-1.1618657,1.0,0.0,0.0,0.0,gyroscope,1975347803587
0.0,0.0,0.0,0.0,0.0,0.0,0.72262305,-0.26159975,0.61607504,-0.17272209,rotation_vector,1975377718265
0.0,0.0,0.0,1.6409367,-0.12690726,-0.8594874,1.0,0.0,0.0,0.0,gyroscope,1975307894464
0.0,0.0,0.0,-0.54504454,-0.8187121,-1.1930199,1.0,0.0,0.0,0.0,gyroscope,1975407655829
0.0,0.0,0.0,-0.13713925,-1.1539245,-1.1658363,1.0,0.0,0.0,0.0,gyroscope,1975447481029
0.0,0.0,0.0,0.0,0.0,0.0,0.73178595,-0.29678428,0.5854476,-0.18346551,rotation_vector,1975437532358
