accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z,sensor,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.12582335,0.6220061,0.20630404,-0.7447923,rotation_vector,1685378400112
0.0,0.0,0.0,0.0,0.0,0.0,0.60041314,-0.58242315,0.41590485,0.35680607,rotation_vector,1701994855379
1.0370693,-0.03064537,-5.989604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1701994855379
0.0,0.0,0.0,0.0,0.0,0.0,0.6302081,-0.5381129,0.46048012,0.31816736,rotation_vector,1701974896873
0.0,0.0,0.0,-7.8954334,-1.9743165,-1.0016663,1.0,0.0,0.0,0.0,gyroscope,1701984876126
2.7479944,0.62073994,-5.217842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1702014813886
0.0,0.0,0.0,-6.235865,-1.6650659,-1.1669053,1.0,0.0,0.0,0.0,gyroscope,1702024785509
1.6718502,1.670002,-5.3284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1702034757133
0.0,0.0,0.0,0.0,0.0,0.0,0.52666485,-0.6661211,0.34215835,0.40228656,rotation_vector,1702034757133
0.0,0.0,0.0,0.0,0.0,0.0,0.4962321,-0.6946922,0.3014752,0.42458123,rotation_vector,1702054700382
-2.338626,3.8289459,-7.327363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1702074643629
0.0,0.0,0.0,-5.382792,-1.2950343,-1.1239921,1.0,0.0,0.0,0.0,gyroscope,1702064672006
-1.4079857,3.5534897,-6.8941245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1702094586878
0.0,0.0,0.0,-6.62407,-1.7631098,-0.9642508,1.0,0.0,0.0,0.0,gyroscope,1702124524638
0.0,0.0,0.0,-6.3276477,-1.8854356,-1.0059423,1.0,0.0,0.0,0.0,gyroscope,1702104566131
0.0,0.0,0.0,0.0,0.0,0.0,0.42712417,-0.7406213,0.21427807,0.47236645,rotation_vector,1702094586878
0.0,0.0,0.0,0.0,0.0,0.0,0.386349,-0.7600727,0.16779599,0.49484175,rotation_vector,1702114545385
-0.006980896,3.5124965,-6.2087574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1702114545385
0.94770527,3.4181292,-5.3450165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1702134503892
0.0,0.0,0.0,0.0,0.0,0.0,0.19962057,-0.81076956,-0.030523526,0.5494294,rotation_vector,1702194333634
0.0,0.0,0.0,-6.774954,-1.5155567,-1.0227411,1.0,0.0,0.0,0.0,gyroscope,1702144475516
0.0,0.0,0.0,0.0,0.0,0.0,0.33849308,-0.77851987,0.115186185,0.5158114,rotation_vector,1702134503892
0.0,0.0,0.0,0.0,0.0,0.0,0.2922062,-0.7936403,0.06704763,0.5293916,rotation_vector,1702154447139
0.99271965,2.9322743,-5.0338163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,linear_acceleration,1702154447139
0.0,0.0,0.0,-6.664387,-1.3660474,-1.1233811,1.0,0.0,0.0,0.0,gyroscope,1702164418762
0.0,0.0,0.0,-6.348875,-1.3687963,-1.1070405,1.0,0.0,0.0,0.0,gyroscope,1702184362011
0.0,0.0,0.0,0.0,0.0,0.0,0.24371645,-0.8046038,0.014505322,0.5412991,rotation_vector,1702174390388
